sector,year,cloud_intensity_sim,cloud_intensity_sector_sim,pred_target_value_added
S,2029,40.80527411625001,31.50197522568797,63471.865738997236
S,2030,42.84553782206252,33.07707398697237,64351.22753206035
S94,2026,35.24913,27.212590627956345,33882.15224650083
S94,2027,37.01158650000001,28.573220159354165,34793.40855453396
S94,2028,38.86216582500001,30.001881167321876,35694.54764925409
S94,2029,40.80527411625001,31.50197522568797,36585.06366999494
S94,2030,42.84553782206252,33.07707398697237,37464.425463058054
S95,2026,35.24913,27.212590627956345,14802.99349175673
S95,2027,37.01158650000001,28.573220159354165,15714.24979978986
S95,2028,38.86216582500001,30.001881167321876,16615.38889450999
S95,2029,40.80527411625001,31.50197522568797,17505.904915250838
S95,2030,42.84553782206252,33.07707398697237,18385.266708313953
S96,2026,35.24913,27.212590627956345,36716.11404720694
S96,2027,37.01158650000001,28.573220159354165,37627.37035524007
S96,2028,38.86216582500001,30.001881167321876,38528.5094499602
S96,2029,40.80527411625001,31.50197522568797,39419.025470701046
S96,2030,42.84553782206252,33.07707398697237,40298.38726376416
T,2026,35.24913,27.212590627956345,16714.409978384152
T,2027,37.01158650000001,28.573220159354165,17625.666286417283
